latancies,15823610,18598410,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,20823120,
thorughputs,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,
