latancies,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,19978280,
thorughputs,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,216.6820944317902,
