latancies,15823600,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,17436360,
thorughputs,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,
