latancies,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,19978360,
thorughputs,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,216.68167187244381,
