latancies,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,5067740,
thorughputs,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,853.8404462511709,
