latancies,15823540,18598340,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,20823050,
thorughputs,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,246.119980044592,
