latancies,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,19979680,
thorughputs,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,216.66941836827993,
