latancies,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,19979990,
thorughputs,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,216.635200403808,
