latancies,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,19983670,
thorughputs,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,216.65758871369957,
